,datetime,open_x_0,high_x_0,low_x_0,close_x_0,volume_x_0,open_y_0,high_y_0,low_y_0,close_y_0,volume_y_0,open_x_1,high_x_1,low_x_1,close_x_1,volume_x_1,open_y_1,high_y_1,low_y_1,close_y_1,volume_y_1,open_x_2,high_x_2,low_x_2,close_x_2,volume_x_2,open_y_2,high_y_2,low_y_2,close_y_2,volume_y_2,open_x_3,high_x_3,low_x_3,close_x_3,volume_x_3,open_y_3,high_y_3,low_y_3,close_y_3,volume_y_3,open_x_4,high_x_4,low_x_4,close_x_4,volume_x_4,open_y_4,high_y_4,low_y_4,close_y_4,volume_y_4,open_x_5,high_x_5,low_x_5,close_x_5,volume_x_5,open_y_5,high_y_5,low_y_5,close_y_5,volume_y_5,open_x_6,high_x_6,low_x_6,close_x_6,volume_x_6,open_y_6,high_y_6,low_y_6,close_y_6,volume_y_6,open_x_7,high_x_7,low_x_7,close_x_7,volume_x_7,open_y_7,high_y_7,low_y_7,close_y_7,volume_y_7,open_x_8,high_x_8,low_x_8,close_x_8,volume_x_8,open_y_8,high_y_8,low_y_8,close_y_8,volume_y_8,open_x_9,high_x_9,low_x_9,close_x_9,volume_x_9,open_y_9,high_y_9,low_y_9,close_y_9,volume_y_9,date,hour
241,2023-01-20 10:30:00,217.705,218.86,216.145,218.5576,410486,188.42999,188.62,187.99001,188.50999,67357,2334.05005,2350.48999,2326.51001,2344.78003,37447,737.5,737.59998,734.37,736.98999,54985,100.44,101.69,100.24,101.685,40906,101.88,102.86,101.745,102.79,585246,77.05,77.41,76.89,77.41,137101,125.68,125.76,125.01,125.75,225105,340.41,341.07001,338.66,340.45999,119359,130.37,131.24001,129.64999,131.10001,174405,58.54,58.76,58.51,58.69,159685,107.995,108.5325,106.84,108.5,215930,36.97,37.215,36.96,37.18,216591,133.88,135.28999,133.75999,134.95,91610,591.92499,592.04999,587.89001,588.58002,204495,167.59,168.0,167.25999,167.91499,223644,91.18,91.68,91.14,91.64,78508,146.66,147.48,146.3,147.48,48745,36.63,36.93,36.63,36.93,95254,51.21,51.6,50.93,51.59,214251,2023-01-20,10.5
242,2023-01-20 09:30:00,221.36,221.75999,214.46001,217.64999,740565,186.84,188.3725,186.37,188.3725,102324,2327.12012,2336.31006,2320.28003,2331.71509,72781,734.77002,738.0,731.03998,736.82001,128955,101.15,101.4,98.83,100.45,98954,99.05,101.83,98.88,101.8,845917,76.41,77.1,76.025,77.0,249477,124.43,125.64,123.77,125.54,591171,338.54999,343.79999,338.54999,340.26999,68270,129.58,130.5,127.53,130.21001,251375,58.93,59.112,58.08,58.56,419377,106.65,108.39,105.02,108.0,347536,36.51,36.965,36.5,36.965,469290,133.3,133.91,132.03,133.83,114076,587.0,592.15002,585.54999,591.81,450367,168.0,168.42,166.36,167.685,268913,91.58,91.98,90.6141,91.19,224002,146.39,147.61,144.50999,146.48,70943,36.59,36.655,36.11,36.6,196926,49.85,51.35,49.52,51.18,493217,2023-01-20,9.5
243,2023-01-19 15:30:00,223.8,224.42,222.965,223.35001,392231,186.38499,186.465,185.69501,186.2,87742,2319.69507,2320.7998,2313.08496,2317.72998,35978,731.96997,732.98999,729.62,730.10999,117596,101.735,101.74,101.05,101.15,155628,98.34,98.425,97.87,97.91,594188,76.98,77.01,76.53,76.61,302516,123.97,124.14,123.54,123.73,251603,337.73001,338.82999,335.79999,336.03,50592,129.67,129.67,128.63,128.97,300742,59.44,59.545,59.2,59.23,270480,105.9424,105.9424,104.99,105.34,299242,36.715,36.715,36.61,36.625,306440,133.62,133.62,132.98,133.08,94473,586.56,586.59497,583.75,584.21997,224822,168.19,168.24001,166.785,167.02499,439981,91.89,92.03,91.785,91.8,222075,146.45,146.45,145.41,145.50999,129112,36.455,36.49,36.385,36.45,396244,49.285,49.55,49.19,49.53,451627,2023-01-19,15.5
244,2023-01-19 14:30:00,224.89,225.06,223.55,223.75999,270568,186.81,187.09,186.205,186.36501,49686,2315.75,2322.34009,2314.52002,2319.94995,35450,734.65997,735.32001,731.71002,732.20001,69920,102.56,102.56,101.71,101.74,63807,98.035,98.57,97.78,98.32,485962,77.265,77.39,76.83,76.99,147559,123.735,124.0,123.54,123.97,159149,339.97,340.82999,336.76999,337.70499,64569,130.185,130.31,129.47,129.71001,123329,59.49,59.55,59.26,59.43,147929,106.5,106.89,105.75,105.91,181030,36.69,36.87,36.66,36.715,299747,132.98,133.57001,132.89999,133.57001,30124,585.34003,587.15997,585.07001,586.65503,1134289,168.285,168.7,167.61,168.19,218136,91.725,92.08,91.71,91.9,153395,147.49001,147.67,146.39,146.5,64573,36.37,36.54,36.3413,36.455,213414,49.35,49.47,49.05,49.28,226393,2023-01-19,14.5
245,2023-01-19 13:30:00,223.78,225.485,223.59,224.955,219881,186.8,187.07001,185.92,186.81,38712,2293.33008,2319.05005,2293.33008,2319.05005,23097,734.245,736.52002,732.58002,734.65002,70939,101.69,102.845,101.55,102.74,73232,98.12,98.32,97.625,98.05,358399,77.195,77.445,77.13,77.28,120508,123.88,124.01,123.43,123.72,184251,338.39999,340.76999,338.39999,340.04999,27508,129.25,130.5,129.09,130.30499,162968,59.8,59.85,59.49,59.505,135989,105.52,106.9,105.52,106.6799,119842,36.72,36.745,36.555,36.685,180675,132.64,133.21001,132.36,133.02499,27738,582.70001,585.70001,582.70001,585.34998,157070,168.46001,169.11,167.78,168.28,289578,91.68,91.9,91.565,91.82,136009,146.21001,147.705,146.06,147.58501,72489,36.22,36.38,36.06,36.365,101426,48.95,49.365,48.95,49.35,181412,2023-01-19,13.5
246,2023-01-19 12:30:00,225.0,225.12399,223.59,223.64,131498,185.35001,186.89999,185.24001,186.61,23918,2286.44995,2295.0,2283.30005,2291.40991,45026,733.90997,734.66498,731.92999,734.1723,81151,101.5,101.79,101.23,101.64,87410,97.63,98.34,97.1,98.11,440866,77.245,77.42,77.04,77.18,139805,123.46,123.95,123.33,123.855,122400,340.84,340.89999,337.79999,337.815,30970,129.06,129.53999,128.66,129.2,92181,59.71,59.97,59.58,59.79,132734,105.88,106.05,105.05,105.6,131442,36.09,36.755,36.085,36.72,300558,132.34,132.7126,132.03,132.62,25853,582.66998,582.96997,580.81,582.69,102327,168.06,168.89,167.46001,168.41499,302127,91.735,91.96,91.56,91.645,80118,144.99001,146.205,144.86,146.08,70130,35.96,36.205,35.94,36.19,110535,48.61,49.005,48.525,48.94,100812,2023-01-19,12.5
247,2023-01-19 11:30:00,225.38,225.97,224.36,225.03999,184202,185.06,185.745,184.16,185.41,34045,2280.0,2292.47998,2280.0,2282.0,32779,735.22998,737.26001,733.31,733.70001,59117,101.66,101.87,101.1,101.54,64671,96.605,97.7,96.605,97.615,369144,77.15,77.55,77.15,77.21,82421,122.89,123.595,122.85,123.48,125583,339.98999,340.70001,339.13,340.14999,42091,128.41,129.52,127.8305,129.185,128982,59.41,59.88,59.39,59.71,194447,105.115,106.29,104.68,105.89,204284,36.11,36.15,35.92,36.085,377724,131.47,132.33,131.10001,132.33,26638,580.84003,583.12,579.62,582.67999,156858,169.39,169.53999,168.015,168.015,197969,91.79,91.92,91.48,91.72,124355,145.78,145.89999,144.89999,144.9207,60470,35.87,36.01,35.83,35.935,108743,48.26,48.9,48.26,48.6,117566,2023-01-19,11.5
248,2023-01-19 10:30:00,226.015,226.015,224.3084,225.38,172843,185.19,185.61,184.825,185.08,67921,2277.93994,2287.6001,2274.45996,2282.22998,33579,737.66998,738.53998,734.00012,734.88,68157,101.67,101.92,101.15,101.72,39416,96.0,96.935,95.65,96.605,554710,77.38,77.42,76.94,77.16,94028,123.5,123.53,122.77,122.89,193818,338.42999,340.61499,338.0,339.88589,23595,129.27,129.91,128.30499,128.55,234421,59.93,59.96,59.4,59.41,242675,107.36,107.42,104.79,105.07,317973,36.395,36.505,36.105,36.115,243228,131.67,131.67,130.59,131.46001,39525,582.25,582.37,579.10999,580.71997,188935,171.42999,171.42999,169.34,169.48,148057,92.2,92.21,91.5,91.79,91256,147.0,147.0421,145.66499,145.74001,50879,36.025,36.07,35.88,35.895,143894,48.39,48.49,48.01,48.29,250289,2023-01-19,10.5
249,2023-01-19 09:30:00,224.07001,227.11,223.62,225.965,233437,187.94,189.19,185.21001,185.27499,49565,2270.0,2285.0,2268.36499,2278.84009,43460,737.81,741.56,735.70502,738.47998,85118,103.58,104.215,101.495,101.79,85718,97.31,97.81,94.01,96.06,1865373,77.32,78.27,77.245,77.38,121834,123.71,124.09,123.12,123.565,190643,347.39999,350.91,338.17001,339.51001,134144,130.47,132.89,129.12,129.3286,489217,60.44,60.58,59.8375,59.93,255098,112.0,112.49,107.36,107.36,414497,36.53,36.7,36.35,36.39,226851,131.16,133.14,130.64,131.67999,78826,575.03003,583.56,573.70001,582.34003,290637,172.49001,172.50999,170.995,171.52,162340,92.59,92.62,92.0,92.24,75426,149.06,149.395,146.95,147.24001,50202,36.0,36.15,35.86,36.01,159492,47.71,48.735,47.56,48.41,262071,2023-01-19,9.5
250,2023-01-18 15:30:00,224.97,225.2,224.28,225.2,610929,190.0,190.19,189.07001,189.28,84541,2298.19995,2300.91992,2293.43994,2296.28003,52740,748.81,748.83002,746.38,747.59003,98734,105.09,105.16,104.33,104.42,75486,102.48,102.48,101.85,101.89,547255,78.32,78.36,77.83,78.08,310365,124.07,124.085,123.62,123.7,307684,354.70499,355.42999,352.39999,352.69,53354,131.2,131.66,130.89,131.46001,462598,60.835,60.86,60.47,60.5,334517,114.33,114.6,113.87,113.91,226548,36.93,37.01,36.86,36.92,516779,133.05,133.06,131.91,132.58,160588,580.96997,581.12,578.75,580.21002,277057,174.14999,174.23,173.295,173.77,280143,92.6,92.63,92.25,92.54,245753,151.75999,151.82001,150.32001,150.39999,149416,36.55,36.57,36.34,36.37,253125,48.485,48.55,48.2,48.25,440107,2023-01-18,15.5
251,2023-01-18 14:30:00,225.435,226.16,224.69,225.00999,216052,190.81,190.82001,190.0,190.03,43204,2316.72998,2320.19995,2299.67993,2300.11011,31225,750.83002,751.53003,748.17999,748.65503,71518,105.62,105.63,104.915,105.09,27705,102.39,102.53,102.1,102.475,296746,78.65,78.715,78.28,78.32,140813,123.71,124.23,123.71,124.09,176732,357.0,357.0,354.69501,354.70001,28353,131.575,131.71001,131.19,131.23,183207,60.92,61.04,60.77,60.84,149201,114.72,114.72,113.95,114.335,99099,37.14,37.155,36.91,36.935,210712,133.465,133.5,132.91,133.05099,36226,585.40002,585.79498,580.94,581.10999,210579,175.31,175.5088,174.11,174.11501,156706,92.7,92.825,92.46,92.61,101341,151.38,151.8699,151.175,151.82001,56717,36.69,36.745,36.54,36.55,180455,48.665,48.73,48.285,48.485,287157,2023-01-18,14.5
252,2023-01-18 13:30:00,225.215,226.73,224.92,225.46001,166743,191.13499,192.045,190.41,190.78,33940,2300.0,2313.0,2299.36011,2313.0,19661,750.19,750.71997,748.23999,750.51501,70025,105.56,105.97,105.35,105.525,24116,102.38,102.53,101.9,102.38,223762,78.65,78.79,78.36,78.63,148719,123.18,123.78,123.17,123.7,126350,360.13,360.57001,356.185,357.19,30862,131.21001,132.07001,131.1832,131.605,219212,60.86,61.47,60.835,60.92,244399,114.26,115.0,114.1679,114.72,83868,37.02,37.22,37.015,37.13,139769,132.91,134.245,132.88,133.5625,42046,585.995,587.25,585.16998,585.65997,145201,175.85001,176.25,175.10001,175.28,186476,92.57,93.0884,92.54,92.72,107289,151.89999,152.50999,151.0,151.46001,52742,36.62,36.74,36.62,36.68,116779,48.97,49.035,48.59,48.665,131551,2023-01-18,13.5
253,2023-01-18 12:30:00,225.2,226.13499,224.24001,225.215,177205,192.5,192.52,189.895,190.91499,41656,2307.09009,2309.65503,2297.08008,2301.51001,26027,751.76001,754.29999,748.71997,750.19012,68447,105.5,105.5599,105.2,105.46,12947,102.13,102.415,101.89,102.395,197079,78.785,78.93,78.475,78.7,103617,123.08,123.22,122.91,123.2,123574,359.45999,361.67001,358.06,359.97,31535,131.22501,131.78,130.84,131.21001,317321,61.05,61.05,60.6217,60.835,112894,114.0986,114.525,113.2,114.3,86299,37.19,37.19,36.9,37.025,224283,133.08,133.08,132.375,133.015,47092,585.37,587.27002,584.71002,585.90002,119285,176.2,176.605,175.21001,175.855,151518,92.865,92.95,92.26,92.54,110730,151.09,152.11,150.78999,151.89,68038,36.71,36.71,36.51,36.6,87151,49.06,49.06,48.725,48.98,127381,2023-01-18,12.5
254,2023-01-18 11:30:00,227.255,227.255,225.14,225.17999,169814,192.49001,192.91499,192.41,192.5,74655,2320.30005,2320.62012,2307.17993,2307.52002,22211,755.40002,755.40002,752.22998,752.58002,70974,105.85,105.85,105.54,105.58,11193,102.25,102.85,102.08,102.14,309770,78.92,79.01,78.725,78.79,86521,122.99,123.36,122.875,123.1,199482,362.84,363.04999,360.26501,360.26501,19477,132.45,132.53999,130.74001,131.22501,254491,61.38,61.4,61.03,61.06,97171,114.09,114.71,113.3912,114.12,82918,37.38,37.3801,37.19,37.2,188695,133.94,134.03,132.995,133.035,39648,590.15002,590.27002,584.26001,585.52002,224612,177.2,177.47501,176.06,176.16499,192830,93.19,93.195,92.63,92.85,161365,153.39999,153.53999,150.97,150.97,132155,36.82,36.87,36.72,36.72,106122,49.2,49.275,48.995,49.07,177353,2023-01-18,11.5
255,2023-01-18 10:30:00,232.00999,232.02,226.72189,227.21001,247494,194.52,194.52,192.715,192.715,43239,2350.96997,2350.96997,2317.0,2319.01489,43267,759.78003,760.22998,755.12,755.47601,78383,106.67,107.01,105.79,105.79,20980,103.97,104.02,102.25,102.27,301167,79.76,79.76,78.735,78.92,103437,123.73,123.76,122.53,123.0,269615,366.35501,367.17999,361.0,363.29999,51780,134.84,134.84,132.3,132.57001,460897,61.635,62.08,61.385,61.43,402297,115.62,115.66,113.74,114.24,139740,37.645,37.67,37.375,37.3896,204575,134.815,134.815,133.81,134.02499,66351,595.32001,595.32001,589.21997,590.27002,251716,178.33,178.84,176.94,177.25,303981,94.135,94.52,93.13,93.21,119937,155.87,155.87,153.39,153.39999,73665,37.19,37.2,36.8,36.825,289775,50.17,50.22,49.16,49.19,217367,2023-01-18,10.5
256,2023-01-18 09:30:00,231.25999,232.50999,230.25,232.0,256520,193.89999,195.03999,193.22,194.61,46254,2360.0,2374.71997,2350.01001,2351.0,65348,750.98999,763.06,750.70001,759.53998,159503,106.19,106.87,105.845,106.6,25704,103.35,104.64,103.305,104.0,221311,80.27,80.42,79.6,79.71,175944,123.77,124.65,123.45,123.7,271707,363.44,371.10001,362.98001,367.64001,62481,135.06,136.1671,133.71001,134.78,365467,62.87,62.87,61.61,61.61,182879,115.73,117.0,114.685,115.46,169363,37.64,37.81,37.56,37.645,192834,132.64999,135.19,132.64999,134.84,66900,591.13,596.84998,589.96997,595.20001,299589,179.82001,180.49001,177.46001,178.33,232791,95.27,95.4875,94.03,94.13,129782,154.73,155.95,152.28,155.825,83808,37.23,37.35,37.1,37.21,126378,50.55,50.575,49.45,50.17,167084,2023-01-18,9.5
257,2023-01-17 15:30:00,233.22,233.35001,230.96001,231.05,478982,194.22,194.27,193.47,193.50999,82844,2329.87012,2336.33008,2327.97998,2335.20996,60441,748.08502,750.47998,746.71997,750.0,165993,106.185,106.29,105.87,106.15,140687,104.1,104.18,103.45,103.66,773991,79.68,79.73,79.52,79.609,344699,123.85,123.88,123.32,123.69,355621,356.66,358.66,356.04999,357.64001,90328,133.72,133.83,132.5,132.5,873138,62.23,62.63,62.21,62.57,368176,114.57,114.69,114.4151,114.51,190242,37.635,37.65,37.53,37.53,412726,133.0,133.14999,132.41,132.42999,116089,590.15997,590.27002,586.70001,587.97998,237754,179.605,179.755,178.94099,179.7,437822,95.08,95.24,94.87,95.04,241773,154.67,155.33,154.39,154.95,247239,37.065,37.17,37.015,37.085,266272,50.99,51.07,50.72,50.88,190890,2023-01-17,15.5
258,2023-01-17 14:30:00,233.5,233.81149,232.74001,233.22,220692,193.64999,194.55,193.64999,194.11099,70316,2325.62988,2331.61499,2325.62988,2329.58008,21345,741.89001,749.71991,741.88,748.02002,113988,105.59,106.26,105.59,106.14,49352,103.38,104.3429,103.38,104.1,547302,80.025,80.1,79.61,79.69,216032,124.29,124.3599,123.75,123.85,163831,355.89001,356.66,354.82999,356.19,26677,134.53,134.63499,133.66,133.72,247479,62.46,62.75,62.2,62.24,264465,114.74,114.82,114.38,114.54,97432,37.54,37.72,37.535,37.635,271552,133.03,133.28999,132.87,133.02,63153,589.07001,591.0,589.07001,590.21997,194134,179.32001,180.2,179.31,179.60001,233791,95.11,95.45,95.05,95.09,122938,154.09,154.795,153.98,154.651,75603,36.84,37.119,36.84,37.08,141073,50.9,51.105,50.85,51.0,79595,2023-01-17,14.5
259,2023-01-17 13:30:00,233.845,234.043,232.83,233.53,204037,193.485,194.285,193.36,193.55499,45234,2323.45508,2330.0,2321.90991,2325.58008,23422,743.72821,744.60889,740.84998,741.77002,86392,105.72,106.105,105.28,105.54,31662,103.58,103.98,103.28,103.37,278816,80.29,80.35,79.9,79.99,137177,124.57,124.78,124.08,124.265,109071,355.35001,356.76001,354.09,356.20999,65702,135.06,135.66,134.47,134.47,263992,62.47,62.63,62.26,62.45,170953,114.9222,115.04,113.75,114.64,124513,37.585,37.74,37.525,37.53,193158,133.39999,133.675,133.015,133.015,42102,588.70502,591.29999,588.53882,588.91498,152346,180.595,180.7482,179.27,179.27,287741,94.9,95.28,94.9,95.09,131585,155.24001,155.45,154.03,154.09,106471,36.92,37.04,36.79,36.83,88736,50.73,51.04,50.725,50.885,87021,2023-01-17,13.5
260,2023-01-17 12:30:00,232.81,234.0336,232.33,233.845,181160,194.05499,194.34,193.41,193.485,26834,2325.08496,2326.93994,2321.48999,2322.5,20430,744.47498,746.65503,742.4137,743.59003,49559,105.37,106.0,105.12,105.76,49994,103.23,103.9,103.23,103.57,281445,79.97,80.43,79.91,80.31,88007,124.58,124.77,124.32,124.56,100472,353.39999,355.84,352.4689,355.29001,31649,135.28,135.35001,134.88,134.9901,338652,62.2,62.57,62.14,62.48,91716,114.2,115.18,114.085,114.857,75244,37.6,37.635,37.535,37.5822,113289,133.89999,134.22,133.31,133.31,47506,587.40002,590.14001,587.38,588.71002,131089,181.85001,182.2,180.5265,180.66499,165408,94.705,95.05,94.7,94.8888,112114,155.19,155.62,155.0,155.2701,91655,36.93,37.03,36.915,36.93,72837,50.44,50.96,50.4,50.74,340290,2023-01-17,12.5
261,2023-01-17 11:30:00,234.16,234.53999,232.78999,232.78999,207624,193.53999,194.89,193.05,193.955,64612,2321.28003,2332.5249,2321.28003,2325.03003,36064,741.09998,746.03998,739.33008,744.47498,62357,106.23,106.32,105.34,105.34,34311,103.34,103.57,103.1326,103.23,290624,80.31,80.38,79.95,79.96,153178,124.41,124.86,124.2,124.56,226733,353.38,354.82001,353.215,353.39999,21987,135.03,136.035,134.96001,135.27,229854,62.6667,62.69,62.08,62.21,122096,113.635,115.14,113.44,114.2,117938,37.725,37.74,37.53,37.59,203132,134.83,134.96001,133.86,133.94,65757,586.37,588.5,586.01001,587.40997,135199,182.545,182.545,181.765,181.87,83027,95.51,95.5577,94.71,94.725,102275,155.1299,155.66,154.87131,155.21001,105619,37.055,37.09,36.93,36.93,85820,50.46,50.69,50.37,50.43,189794,2023-01-17,11.5
262,2023-01-17 10:30:00,235.39,235.57001,233.5601,234.21001,268816,194.03,194.21001,192.89,193.52,79454,2321.12988,2324.80005,2314.57007,2322.68994,44354,745.46002,745.90997,735.09998,741.45001,124479,106.92,106.92,105.93,106.25,44634,103.92,103.925,102.75,103.315,389171,80.72,80.74,80.14,80.34,134177,124.43,124.46,123.33,124.37,251031,354.48001,354.48001,349.59,353.51001,45482,136.41,136.91,134.55,135.005,355369,62.97,63.01,62.65,62.67,253815,114.85,114.87,112.68,113.5,159321,38.05,38.088,37.725,37.73,196351,135.2,135.2,134.07001,134.96001,135328,585.42999,587.19,583.97998,586.38,184370,182.83,182.89,181.64999,182.59,162873,96.07,96.07,95.4201,95.55,122134,157.7,157.86,154.78,155.10001,199933,37.56,37.575,37.015,37.055,130236,50.88,50.895,50.32,50.46,127551,2023-01-17,10.5
263,2023-01-17 09:30:00,234.23,235.42999,232.46001,235.33501,331642,195.41,195.46001,193.10001,193.8,55295,2297.90991,2331.98999,2297.90991,2321.32007,73506,750.17999,752.10498,741.06,745.71503,132302,108.75,109.04,106.9204,107.02,42707,103.0,104.0,102.37,103.9,368750,81.11,81.15,80.47,80.72,141971,124.65,125.13,123.43,124.4,287448,344.87,354.67001,342.5,354.31,52691,134.5,136.38,133.94,136.36501,403640,62.89,63.285,62.88,62.97,98264,113.34,114.99,111.85,114.76,292100,38.25,38.36,37.98,38.05,310521,133.81,135.44,133.19,135.19,84173,585.0,587.13,581.72998,585.39502,685419,183.66,183.94,181.81,182.75,154752,95.92,96.42,95.76,96.04,174744,152.39,159.08501,150.94,157.73,281719,37.61,37.78,37.47,37.55,115679,51.15,51.22,50.32,50.87,292332,2023-01-17,9.5
264,2023-01-13 15:30:00,234.12,234.87,232.39,232.77,510990,195.245,195.95,195.24001,195.28,79918,2293.70508,2302.0127,2288.89502,2301.51001,63958,757.3175,758.48999,753.91998,754.01001,149199,108.65,108.9,108.575,108.75,68299,102.865,103.08,102.64,102.84,573490,80.8,81.13,80.79,81.03,216068,125.755,125.83,125.27,125.44,362422,342.26999,346.51999,342.20999,345.87,195754,134.72,135.03999,133.85001,134.66,644371,63.06,63.28,62.8,62.89,229464,113.57,113.8,113.1598,113.65,219006,38.3597,38.385,38.13,38.245,491381,133.46001,134.25,133.46001,133.78,212953,582.44,584.85999,582.34998,583.79999,212406,182.97501,183.59,182.84,183.34,178119,95.93,96.14,95.52,95.76,277758,154.67999,154.75,154.14,154.28999,102771,37.485,37.58,37.44,37.56,186586,51.2,51.44,51.175,51.39,167629,2023-01-13,15.5
265,2023-01-13 14:30:00,233.78,234.50999,233.35001,234.10001,304838,194.92999,195.49001,194.86,195.3,31231,2291.91992,2293.88989,2287.90991,2293.3999,24021,753.565,757.47998,752.09998,757.31,104259,108.415,108.84,108.26,108.6,38280,102.46,102.91,102.27,102.865,357127,80.82,80.87,80.65,80.81,89987,125.09,125.88,124.995,125.755,321011,340.97,341.79001,340.69,341.79001,14878,134.66,134.92,134.41,134.715,296152,63.28,63.31,63.05,63.06,89675,113.66,113.8772,113.44,113.57,106655,38.38,38.41,38.3,38.36,266661,132.34,133.55,132.34,133.46001,125597,581.15002,582.47998,580.77502,582.44501,177968,181.91,183.0,181.81,182.96001,112786,96.12,96.38,95.87,95.93,107766,155.24001,155.28999,154.59,154.63,38357,37.47,37.565,37.425,37.49,78660,51.08,51.33,50.975,51.225,103658,2023-01-13,14.5
266,2023-01-13 13:30:00,232.64999,233.78999,232.58501,233.745,164784,194.41499,195.24001,194.41499,194.9512,23580,2285.0,2297.89502,2285.0,2290.68994,25413,748.87,753.90997,748.44,753.34003,86967,108.62,108.67,108.3,108.415,25420,102.72,102.785,102.41,102.455,226009,80.4,80.82,80.4,80.81,75056,125.05,125.395,124.92,125.0775,148632,339.70001,341.35001,339.70001,340.66501,16293,134.005,135.02,133.94,134.62,485498,62.99,63.3,62.96,63.28,124206,114.055,114.1,113.29,113.64,105616,38.02,38.38,38.015,38.375,282417,129.91,132.36501,129.82001,132.27,128264,578.85999,582.03998,578.815,580.97998,145220,181.49001,182.28,181.455,181.87,84955,95.92,96.18,95.8041,96.13,69420,154.755,155.32001,154.755,155.19,29240,37.175,37.48,37.175,37.48,136984,50.93,51.2,50.91,51.08,123052,2023-01-13,13.5
267,2023-01-13 12:30:00,232.62,233.10989,232.05,232.67,138363,194.3588,194.67,194.07001,194.35001,31740,2280.38989,2283.54492,2276.46997,2280.87988,17056,751.26501,751.71002,747.66998,749.09497,88730,109.0232,109.0232,108.585,108.585,17160,102.94,103.1,102.61,102.7,269875,80.13,80.46,80.13,80.395,55398,125.115,125.3365,124.9,125.05,87300,341.5481,341.88,338.42001,339.39001,13437,134.64999,134.7,133.42,133.98,278525,63.04,63.06,62.86,62.989,101910,113.39,114.58,113.34,114.1,150130,38.03,38.115,37.98,38.02,394319,129.85001,130.77,129.74001,130.11,83613,580.03998,580.56,577.64001,578.82501,170395,181.75,181.815,181.22,181.44,40223,95.73,96.02,95.57,95.94,61053,154.62,155.09,154.52,154.71001,23858,37.2975,37.34,37.18,37.18,46270,50.85,51.09,50.83,50.94,91962,2023-01-13,12.5
268,2023-01-13 11:30:00,232.11,232.67,231.95,232.59,159512,193.3,194.32001,193.02499,194.32001,25786,2268.98999,2284.15723,2266.48999,2282.06006,23123,750.34998,752.30469,748.06,751.42999,74627,109.075,109.09,108.67,108.89,23547,101.9,103.36,101.67,102.885,699849,80.385,80.385,79.85,80.19,85801,125.6,125.67,124.85,125.04,114129,342.5,342.51001,339.54999,341.91751,9916,134.7,135.98,134.21001,134.87,544886,63.13,63.28,62.91,63.06,111580,113.05,113.535,112.32,113.515,91666,37.84,38.04,37.745,37.9986,438540,128.97501,129.8,128.49001,129.8,154453,579.23999,580.755,577.38501,580.755,235405,181.49001,181.85001,181.03,181.78,65972,95.78,95.94,95.61,95.81,87785,154.55,154.89999,154.14999,154.69501,17978,37.19,37.3,37.075,37.28,71989,50.7,51.03,50.405,50.95,166882,2023-01-13,11.5
269,2023-01-13 10:30:00,232.56,232.73,231.05,232.3,265983,193.295,193.48,192.37,193.48,27512,2263.0,2280.03003,2260.13989,2270.59009,31635,749.0,752.34998,745.62,750.42572,89301,108.22,109.11,108.12,109.075,26456,100.245,101.9,100.05,101.8904,384618,80.78,80.84,80.21,80.41,89386,126.0,126.18,125.26,125.49,108665,343.29999,344.19,341.22,343.14001,40340,134.94,136.145,134.39999,134.69,515993,63.13,63.15,62.9,63.13,66653,114.38,114.6,112.5164,113.12,157735,37.77,37.8501,37.705,37.84,171523,128.66,129.27991,128.12,128.92999,206841,579.47498,580.21002,577.78003,579.25,269717,181.82001,181.89999,180.869,181.5722,75001,96.05,96.07,95.55,95.81,84416,154.00999,154.64999,153.84,154.64,30172,37.22,37.25,37.04,37.19,80518,50.32,50.76,50.2,50.68,131303,2023-01-13,10.5
270,2023-01-13 09:30:00,229.25,232.74001,229.25,232.7,204912,191.49001,193.56,190.8318,193.19,29527,2223.3501,2262.70508,2222.15991,2262.70508,48413,746.63,749.815,735.08002,748.94501,327394,107.09,108.135,106.83,108.135,42640,99.41,100.35,98.63,100.24,448280,80.29,81.125,80.115,80.805,147860,126.23,126.79,125.57,126.02,146328,336.20999,343.29999,336.20999,343.245,37638,130.39999,135.38989,130.17,134.89,613374,63.51,63.915,63.01,63.11,74513,111.09,114.4,110.6039,114.24,246704,37.51,37.795,37.38,37.755,218913,130.92999,131.075,128.42999,128.59,285800,578.65002,580.91998,572.46997,579.75,632198,179.53999,181.755,178.5,181.755,90343,96.38,96.38,95.69,96.05,88291,151.92,153.905,151.92,153.88,39363,36.98,37.26,36.85,37.1959,128321,50.68,50.83,49.65,50.27,119605,2023-01-13,9.5
